account_id,competitive_rank,leaderboard_rank,mmr_estimate,rank_tier,solo_competitive_rank,tracked_until
151238860,3137,380,{'estimate': 5435},80,5933,1653786282
155347318,None,851,{'estimate': 5921},80,7016,None
79922175,5525,138,{'estimate': 6122},80,7080,1653864692
150914755,4681,350,{'estimate': 5835},80,5202,None
143786911,None,74,{'estimate': 5728},80,None,None
172739956,5691,610,{'estimate': 5904},80,6511,None
874542740,None,237,{'estimate': 5625},80,None,None
93159453,3921,300,{'estimate': 5757},80,4344,1652688901
92253768,5299,118,{'estimate': 6053},80,7474,None
277196834,4317,183,{'estimate': 5763},80,5775,None
377594124,5030,72,{'estimate': 5827},80,None,None
274078636,None,155,{'estimate': 6145},80,5634,None
458287006,None,116,{'estimate': 6007},80,None,None
209287073,None,1414,{'estimate': 6145},80,None,None
392169957,None,519,{'estimate': 6145},80,None,None
296226696,5846,266,{'estimate': 6600},80,7233,None
11550182,6460,217,{'estimate': 6613},80,7827,None
172099728,7552,58,{'estimate': 5949},80,5858,1652439539
323562138,3523,224,{'estimate': 5328},80,5171,None
162959893,None,371,{'estimate': 5905},80,None,None
350296466,2426,None,{'estimate': 3508},80,2285,1653091910
1280585455,None,None,{'estimate': 3867},None,None,None
1284323241,None,None,{'estimate': 3735},None,None,None
299806942,None,3260,{'estimate': 3991},80,4252,1653859550
1262266956,None,None,{'estimate': 3698},None,None,None
1106336680,None,None,{'estimate': 4025},55,None,None
1029972951,None,638,{'estimate': 4457},80,None,None
318051460,None,None,{'estimate': 3944},72,None,None
420936449,None,None,{'estimate': 4059},80,None,None
1255727750,None,None,{'estimate': 4029},80,None,None
237578577,None,3310,{'estimate': 5978},75,3393,None
236322966,5070,457,{'estimate': 5869},80,6065,None
165839292,5259,140,{'estimate': 6326},80,7568,None
302429528,None,295,{'estimate': 5967},80,None,None
240727522,4799,90,{'estimate': 6017},80,7738,None
867383719,None,298,{'estimate': 5271},80,None,None
1067296087,None,None,{'estimate': 5168},None,None,None
113172367,4085,424,{'estimate': 5179},80,4217,None
190776604,3310,523,{'estimate': 5005},80,3814,None
315038077,5747,1680,{'estimate': 5188},80,None,None
1216609165,None,None,{'estimate': 2680},None,None,None
1122407405,None,None,{'estimate': 2729},80,None,None
1119908658,None,None,{'estimate': 2728},80,None,None
1220632105,None,None,{'estimate': 2706},None,None,None
1083977859,None,None,{'estimate': 2808},None,None,None
948659765,None,2960,{'estimate': 2696},80,None,None
913081877,None,None,{'estimate': 2633},43,None,None
1005626260,None,4466,{'estimate': 2680},80,None,None
1144771878,None,None,{'estimate': 2599},None,None,None
241467447,None,None,{'estimate': 2661},80,None,None
161072811,None,66,{'estimate': 6005},80,6951,None
100708765,5620,63,{'estimate': 6143},80,6406,None
100246000,None,218,{'estimate': 6082},80,5369,None
99540890,4695,632,{'estimate': 5355},80,4487,None
194833486,4829,244,{'estimate': 5229},80,5393,1654039093
306013204,None,92,{'estimate': 5597},80,None,None
137676707,5888,67,{'estimate': 5183},80,None,None
86975889,5261,43,{'estimate': 6670},80,7660,None
112669497,5732,333,{'estimate': 5751},80,6568,None
124127745,4371,129,{'estimate': 5554},80,4750,None
161072811,None,66,{'estimate': 6005},80,6951,None
100708765,5620,63,{'estimate': 6143},80,6406,None
100246000,None,218,{'estimate': 6082},80,5369,None
99540890,4695,632,{'estimate': 5355},80,4487,None
194833486,4829,244,{'estimate': 5229},80,5393,1654039093
306013204,None,92,{'estimate': 5597},80,None,None
137676707,5888,67,{'estimate': 5183},80,None,None
86975889,5261,43,{'estimate': 6670},80,7660,None
112669497,5732,333,{'estimate': 5751},80,6568,None
124127745,4371,129,{'estimate': 5554},80,4750,None
86745912,None,1,{'estimate': 7839},80,8165,None
154715080,6399,1,{'estimate': 7839},80,9499,None
124801257,4621,10,{'estimate': 7755},80,8059,None
26771994,None,1055,{'estimate': 7634},80,None,None
25907144,4904,12,{'estimate': 6781},80,9041,None
84429681,5804,8,{'estimate': 6989},80,8619,None
126238768,5272,5,{'estimate': 6991},80,7005,None
110448679,4947,70,{'estimate': 6109},80,7021,None
50828662,6135,181,{'estimate': 6989},80,5839,None
86822085,5996,66,{'estimate': 6989},80,7013,None
1171243748,None,299,{'estimate': 5973},80,None,None
86850560,5004,102,{'estimate': 6111},80,5801,None
182177187,4688,414,{'estimate': 5795},80,5974,None
85312703,5325,662,{'estimate': 5866},80,6398,None
197574429,None,71,{'estimate': 6111},80,6555,None
131246802,None,271,{'estimate': 4084},80,1774,None
338769995,None,121,{'estimate': 5154},80,3448,None
878212255,None,44,{'estimate': 5442},80,None,None
464484939,None,297,{'estimate': 5463},80,None,None
175104556,None,109,{'estimate': 5793},80,None,1653437748
81306398,4914,369,{'estimate': 6190},80,6579,None
84853828,5621,69,{'estimate': 6505},80,8283,1653518626
85937380,None,124,{'estimate': 6664},80,7108,None
94004717,5697,17,{'estimate': 6678},80,7891,None
117956848,None,497,{'estimate': 6529},80,None,None
116514161,None,304,{'estimate': 6163},80,6396,None
126174633,5165,276,{'estimate': 5955},80,6066,None
131706718,None,363,{'estimate': 6278},80,6675,None
119315361,4389,22,{'estimate': 6056},80,6762,None
116525052,5235,353,{'estimate': 6115},80,6754,None
297651986,None,None,{'estimate': 3559},71,3751,None
400857651,None,3490,{'estimate': 4495},80,None,None
251688644,4023,4976,{'estimate': 4370},80,4509,None
424391536,None,None,{'estimate': 4126},73,None,None
195489134,None,3810,{'estimate': 4417},80,None,None
304288176,None,None,{'estimate': 3679},None,None,None
136381707,4690,596,{'estimate': 4945},80,3954,None
1026322795,None,None,{'estimate': 3757},71,None,None
371462112,None,None,{'estimate': 4093},72,None,None
201863352,2734,3245,{'estimate': 3507},80,2137,None
145065875,None,32,{'estimate': 6639},80,5934,None
40805086,4784,19,{'estimate': 6837},80,6680,None
155162307,5516,36,{'estimate': 6379},80,7369,None
108958769,5200,104,{'estimate': 6817},80,6312,None
86785083,5441,38,{'estimate': 6840},80,8010,None
111030315,6015,168,{'estimate': 6773},80,7109,None
234699894,None,325,{'estimate': 6446},80,7978,None
217599053,None,263,{'estimate': 6775},80,None,None
241519559,5146,17,{'estimate': 6773},80,8000,None
386370442,None,123,{'estimate': 6773},80,5306,None
295697470,4998,56,{'estimate': 6226},80,7630,None
344861218,5217,446,{'estimate': 6184},80,6952,None
123023873,None,35,{'estimate': 5971},80,4321,None
363739653,3647,219,{'estimate': 5443},80,3993,None
168126336,3209,178,{'estimate': 6391},80,5459,None
99155835,5641,17,{'estimate': 6451},80,6954,None
1110152099,None,757,{'estimate': 6365},80,None,1654020390
185996267,5193,446,{'estimate': 6082},80,6581,None
165564598,2155,248,{'estimate': 6496},80,4653,None
346392468,None,124,{'estimate': 6399},80,7511,None
407321629,None,15,{'estimate': 6606},80,5208,None
349310876,None,65,{'estimate': 6606},80,7264,None
186837494,5646,63,{'estimate': 6527},80,7022,None
59463394,4757,79,{'estimate': 6606},80,7611,None
185202677,4677,4,{'estimate': 6609},80,7953,None
191290281,5116,91,{'estimate': 5348},80,3127,None
180775030,None,26,{'estimate': 5616},80,1670,None
352623024,None,59,{'estimate': 5932},80,6905,None
101779337,7733,194,{'estimate': 6132},80,7592,None
99796146,5752,71,{'estimate': 5616},80,7031,None
125995177,None,68,{'estimate': 5962},80,None,None
131303632,4936,26,{'estimate': 5650},80,5977,None
138177198,None,65,{'estimate': 5962},80,None,None
105045291,None,None,{'estimate': 6076},80,7868,None
177203952,4402,45,{'estimate': 5202},80,5002,None
292921272,None,4,{'estimate': 5672},80,4313,None
153836240,None,89,{'estimate': 5975},80,None,None
164685175,None,114,{'estimate': 6114},80,5517,None
157989498,5714,14,{'estimate': 6111},80,8002,None
40948680,None,None,{'estimate': 6113},None,None,None
86818655,5514,203,{'estimate': 5740},80,6526,None
916319073,None,183,{'estimate': 6036},80,None,None
88153289,None,209,{'estimate': 5876},80,6546,None
88611330,None,233,{'estimate': 5658},80,5565,None
203851397,6279,343,{'estimate': 6010},80,6331,None
121591254,None,223,{'estimate': 6190},80,None,None
123953528,4732,104,{'estimate': 5945},80,7121,None
148480336,4753,419,{'estimate': 5900},80,6830,None
173971950,5586,13,{'estimate': 5994},80,6844,None
185001854,4991,41,{'estimate': 5819},80,6038,None
306013204,None,92,{'estimate': 5597},80,None,None
137676707,5888,67,{'estimate': 5183},80,None,None
166178728,None,131,{'estimate': 5637},80,6999,None
112669497,5732,333,{'estimate': 5751},80,6568,None
124127745,4371,129,{'estimate': 5554},80,4750,None
874542740,None,237,{'estimate': 5625},80,None,None
172739956,5691,610,{'estimate': 5904},80,6511,None
93159453,3921,300,{'estimate': 5757},80,4344,1652688901
92253768,5299,118,{'estimate': 6053},80,7474,None
277196834,4317,183,{'estimate': 5763},80,5775,None
85367644,None,125,{'estimate': 6235},80,7363,1652731431
230580807,None,57,{'estimate': 5659},80,None,None
219225327,None,109,{'estimate': 6288},80,7057,None
1071332616,None,None,{'estimate': 6490},None,None,None
151643048,5042,929,{'estimate': 6409},80,4398,None
59752811,None,230,{'estimate': 6298},80,6928,None
117311875,4017,229,{'estimate': 6039},80,6760,None
397240228,None,620,{'estimate': 6133},80,None,None
412413765,None,124,{'estimate': 6122},80,None,None
91741256,None,71,{'estimate': 6425},80,7009,None
122049498,5732,112,{'estimate': 7298},80,7616,None
12231202,None,1,{'estimate': 7618},80,9402,None
18180970,None,112,{'estimate': 6040},80,6648,None
41231571,6558,676,{'estimate': 7031},80,9005,None
151069590,5560,219,{'estimate': 6133},80,7217,None
58513047,5067,72,{'estimate': 7005},80,8705,None
50580004,5224,122,{'estimate': 6819},80,4982,None
48823667,None,142,{'estimate': 6117},80,None,None
100317750,6079,160,{'estimate': 6829},80,6751,None
165671428,3484,162,{'estimate': 6506},80,5419,None
1171243748,None,299,{'estimate': 5973},80,None,None
86850560,5004,102,{'estimate': 6111},80,5801,None
182177187,4688,414,{'estimate': 5795},80,5974,None
85312703,5325,662,{'estimate': 5866},80,6398,None
197574429,None,71,{'estimate': 6111},80,6555,None
97366926,4173,605,{'estimate': 5850},80,4607,None
107579895,5084,916,{'estimate': 5829},80,6024,None
71266407,None,153,{'estimate': 5964},80,6859,None
1008365008,None,None,{'estimate': 6217},None,None,None
116885013,None,285,{'estimate': 5465},80,5533,None
116885013,None,285,{'estimate': 5465},80,5533,None
107579895,5084,916,{'estimate': 5829},80,6024,None
71266407,None,153,{'estimate': 5964},80,6859,None
97366926,4173,605,{'estimate': 5850},80,4607,None
1008365008,None,None,{'estimate': 6217},None,None,None
85312703,5325,662,{'estimate': 5866},80,6398,None
86850560,5004,102,{'estimate': 6111},80,5801,None
1171243748,None,299,{'estimate': 5973},80,None,None
197574429,None,71,{'estimate': 6111},80,6555,None
182177187,4688,414,{'estimate': 5795},80,5974,None
86745912,None,1,{'estimate': 7839},80,8165,None
154715080,6399,1,{'estimate': 7839},80,9499,None
124801257,4621,10,{'estimate': 7755},80,8059,None
26771994,None,1055,{'estimate': 7634},80,None,None
25907144,4904,12,{'estimate': 6781},80,9041,None
110583422,5107,27,{'estimate': 6477},80,7861,None
81475303,None,19,{'estimate': 5924},80,6297,1652217014
412758827,746,30,{'estimate': 6007},80,6532,None
138880576,4867,39,{'estimate': 6304},80,6017,None
153125655,5112,21,{'estimate': 6385},80,7141,None
59752811,None,230,{'estimate': 6298},80,6928,None
397240228,None,620,{'estimate': 6133},80,None,None
117311875,4017,229,{'estimate': 6039},80,6760,None
91741256,None,71,{'estimate': 6425},80,7009,None
412413765,None,124,{'estimate': 6122},80,None,None
38628747,None,153,{'estimate': 7304},80,7528,None
238239590,5527,6,{'estimate': 7304},80,7107,None
126212866,5658,20,{'estimate': 7302},80,6436,None
145550466,None,12,{'estimate': 6238},80,6918,None
97658618,4448,2,{'estimate': 6694},80,7218,None
