account_id,competitive_rank,leaderboard_rank,mmr_estimate,rank_tier,solo_competitive_rank,tracked_until
175526502,5203,None,{'estimate': 5161},74,4517,None
198511439,5001,1608,{'estimate': 5168},80,5729,None
122913901,5398,None,{'estimate': 5051},80,5473,None
102123589,4956,1128,{'estimate': 5203},80,5831,None
89239530,4978,1523,{'estimate': 5154},80,5063,None
148215639,None,10,{'estimate': 7778},80,8916,None
129958758,4893,26,{'estimate': 7571},80,8413,None
107803494,5653,32,{'estimate': 6679},80,8451,None
207829314,5513,102,{'estimate': 7778},80,8732,None
183378746,5154,5,{'estimate': 6433},80,5416,None
185908355,4090,13,{'estimate': 6092},80,3595,None
137193239,None,1,{'estimate': 7371},80,8274,None
138543123,None,40,{'estimate': 7239},80,8331,None
143693439,5496,4,{'estimate': 6915},80,7895,None
134276083,None,16,{'estimate': 7278},80,None,None
256269737,None,231,{'estimate': 5938},80,None,None
350897334,None,None,{'estimate': 5938},None,None,None
211531481,5862,191,{'estimate': 5964},80,6804,None
316217576,None,304,{'estimate': 5998},80,None,None
154223815,None,275,{'estimate': 5938},80,6281,None
78008698,None,None,{'estimate': 5113},75,None,None
170558809,5324,431,{'estimate': 5751},80,6924,None
247018516,2777,1061,{'estimate': 5068},80,1635,None
378571266,None,2678,{'estimate': 5255},80,None,None
209165399,None,1866,{'estimate': 5366},80,None,None
138857296,5676,45,{'estimate': 7687},80,7180,None
202217968,5057,2,{'estimate': 6787},80,8986,None
168028715,5939,1,{'estimate': 7295},80,9121,None
101259972,None,84,{'estimate': 7703},80,None,None
182331313,None,232,{'estimate': 7637},80,8375,None
206379758,5283,21,{'estimate': 6529},80,7420,None
150588364,None,39,{'estimate': 6744},80,5168,None
262367336,None,63,{'estimate': 6804},80,8364,None
141010367,5555,53,{'estimate': 6921},80,7325,None
136178375,5309,34,{'estimate': 6687},80,7015,None
118320193,None,3367,{'estimate': 5462},80,7010,None
144733344,3716,None,{'estimate': 5455},73,3806,None
449065301,3548,171,{'estimate': 5564},80,4202,None
104401209,4650,137,{'estimate': 5823},80,6639,None
153743768,None,146,{'estimate': 5460},80,3969,None
906563731,None,194,{'estimate': 6160},80,None,None
130503714,None,98,{'estimate': 6153},80,7050,None
369751488,5451,158,{'estimate': 5665},80,3500,None
230617400,6029,91,{'estimate': 6269},80,8019,None
136624722,None,1172,{'estimate': 6292},80,6366,None
323792491,None,171,{'estimate': 6012},80,None,None
173378701,None,110,{'estimate': 6170},80,None,None
337575662,None,202,{'estimate': 6160},80,None,None
399862798,3427,77,{'estimate': 6160},80,3451,None
389022189,3916,14,{'estimate': 6348},80,7285,None
76904792,None,97,{'estimate': 6695},80,7309,None
118233883,None,1,{'estimate': 7125},80,9055,None
181716137,6222,4,{'estimate': 7477},80,9340,None
152859296,5364,24,{'estimate': 7055},80,7309,None
91369376,5038,158,{'estimate': 6769},80,7673,None
1252616081,None,None,{'estimate': 2768},None,None,None
56981677,None,None,{'estimate': 2768},None,None,None
1049956230,None,None,{'estimate': 2808},80,None,None
1247011173,None,None,{'estimate': 2786},None,None,None
1190298611,None,None,{'estimate': 2768},None,None,None
412910858,None,None,{'estimate': 3276},80,None,None
176158708,None,None,{'estimate': 2656},None,None,None
1090568489,None,4979,{'estimate': 2702},80,None,None
376005174,None,None,{'estimate': 2661},80,None,None
1068676453,None,4847,{'estimate': 2678},80,None,None
153743768,None,146,{'estimate': 5460},80,3969,None
212011074,3661,104,{'estimate': 6050},80,5245,None
449065301,3548,171,{'estimate': 5564},80,4202,None
361612884,5560,116,{'estimate': 6599},80,6156,None
104401209,4650,137,{'estimate': 5823},80,6639,None
1078118200,None,255,{'estimate': 5515},80,None,None
196400041,None,2105,{'estimate': 5515},80,4450,None
387228584,4189,354,{'estimate': 5515},80,6298,None
242835570,None,104,{'estimate': 5515},80,4631,None
349513074,None,None,{'estimate': 5515},73,None,None
361612884,5560,116,{'estimate': 6599},80,6156,None
153743768,None,146,{'estimate': 5460},80,3969,None
449065301,3548,171,{'estimate': 5564},80,4202,None
212011074,3661,104,{'estimate': 6050},80,5245,None
104401209,4650,137,{'estimate': 5823},80,6639,None
349513074,None,None,{'estimate': 5515},73,None,None
1078118200,None,255,{'estimate': 5515},80,None,None
242835570,None,104,{'estimate': 5515},80,4631,None
387228584,4189,354,{'estimate': 5515},80,6298,None
196400041,None,2105,{'estimate': 5515},80,4450,None
886742476,None,2072,{'estimate': 5671},80,None,None
425883369,None,452,{'estimate': 5476},80,None,None
302999330,4794,123,{'estimate': 5671},80,5534,None
861222921,None,None,{'estimate': 5671},72,None,None
285319482,None,None,{'estimate': 5671},None,None,None
360648679,4790,56,{'estimate': 6322},80,None,None
318371533,4864,119,{'estimate': 6295},80,6786,None
318286721,4427,102,{'estimate': 6140},80,6214,None
104504914,None,282,{'estimate': 6296},80,None,None
1125296112,None,None,{'estimate': 6296},None,None,None
1263892079,None,609,{'estimate': 5031},80,None,None
316402257,None,292,{'estimate': 5594},80,None,None
138093604,None,2429,{'estimate': 4872},80,None,None
345314794,3712,401,{'estimate': 5269},80,5038,None
152288437,None,1078,{'estimate': 4815},80,None,None
1078118200,None,255,{'estimate': 5515},80,None,None
196400041,None,2105,{'estimate': 5515},80,4450,None
387228584,4189,354,{'estimate': 5515},80,6298,None
242835570,None,104,{'estimate': 5515},80,4631,None
349513074,None,None,{'estimate': 5515},73,None,None
116585378,8693,27,{'estimate': 7555},80,8042,None
135495981,5565,246,{'estimate': 7456},80,None,None
119576842,None,185,{'estimate': 6478},80,7025,None
91443418,None,342,{'estimate': 7094},80,8018,None
113457795,None,27,{'estimate': 7542},80,8937,None
127077041,4241,126,{'estimate': 6890},80,5306,None
104512126,5217,11,{'estimate': 6975},80,7547,None
146711951,5254,25,{'estimate': 6856},80,9329,None
100616105,5423,76,{'estimate': 6315},80,6810,None
355168766,None,10,{'estimate': 6360},80,6071,None
342337498,None,None,{'estimate': 3786},None,None,None
1264871757,None,None,{'estimate': 3687},None,None,None
1239198638,None,None,{'estimate': 3929},None,None,None
877800554,None,None,{'estimate': 3719},None,None,None
1248664606,None,None,{'estimate': 3868},None,None,None
1106500482,None,None,{'estimate': 3742},None,None,None
366332869,3404,2088,{'estimate': 3013},80,2588,None
250358373,None,1466,{'estimate': 3866},80,4046,None
399588134,None,2074,{'estimate': 3713},80,3672,None
1210331127,None,None,{'estimate': 4072},80,None,None
165178538,5480,34,{'estimate': 6518},80,6614,None
255219872,None,99,{'estimate': 6544},80,None,None
250547284,2777,174,{'estimate': 6097},80,4775,None
162926943,5251,170,{'estimate': 5819},80,4767,None
108221389,None,18,{'estimate': 6488},80,6662,None
150970092,None,58,{'estimate': 6032},80,4087,None
254710104,None,41,{'estimate': 6720},80,8024,None
381714118,None,30,{'estimate': 5870},80,2918,None
189666416,4444,21,{'estimate': 6118},80,5801,None
147488585,3392,57,{'estimate': 6360},80,7043,None
92620439,5298,253,{'estimate': 5791},80,5840,None
91654584,None,1192,{'estimate': 5992},80,None,None
176616331,None,94,{'estimate': 6154},80,6243,None
130271765,5010,78,{'estimate': 6017},80,5911,None
308570784,5878,None,{'estimate': 5988},80,None,None
196400041,None,2105,{'estimate': 5515},80,4450,None
1078118200,None,255,{'estimate': 5515},80,None,None
349513074,None,None,{'estimate': 5515},73,None,None
387228584,4189,354,{'estimate': 5515},80,6298,None
242835570,None,104,{'estimate': 5515},80,4631,None
383361785,3676,923,{'estimate': 5212},80,4557,None
374818694,None,357,{'estimate': 5924},80,6260,None
221532774,3563,188,{'estimate': 5410},80,5170,None
189182601,None,1117,{'estimate': 5146},80,5196,1654087813
181267255,3391,1610,{'estimate': 5188},80,3587,None
221553445,4111,1662,{'estimate': 5112},80,5204,None
151644168,None,2256,{'estimate': 4705},80,None,None
848718,6096,481,{'estimate': 5608},80,6096,None
370854638,3801,2576,{'estimate': 4572},80,3661,None
1064521643,None,1313,{'estimate': 4835},80,None,None
323792491,None,169,{'estimate': 6047},80,None,None
173378701,None,110,{'estimate': 6170},80,None,None
337575662,None,202,{'estimate': 6160},80,None,None
399862798,3427,77,{'estimate': 6160},80,3451,None
389022189,3916,14,{'estimate': 6348},80,7285,None
100471531,None,4,{'estimate': 7277},80,7361,None
102099826,None,282,{'estimate': 7314},80,8415,None
164532005,None,4,{'estimate': 7209},80,7786,None
132309493,5924,12,{'estimate': 7314},80,6739,None
148526973,5735,102,{'estimate': 6296},80,7179,None
1078118200,None,255,{'estimate': 5515},80,None,None
196400041,None,2105,{'estimate': 5515},80,4450,None
242835570,None,104,{'estimate': 5515},80,4631,None
387228584,4189,354,{'estimate': 5515},80,6298,None
349513074,None,None,{'estimate': 5515},73,None,None
886742476,None,2072,{'estimate': 5671},80,None,None
425883369,None,452,{'estimate': 5476},80,None,None
302999330,4794,123,{'estimate': 5671},80,5534,None
861222921,None,None,{'estimate': 5671},72,None,None
285319482,None,None,{'estimate': 5671},None,None,None
136178375,5309,34,{'estimate': 6687},80,7015,None
262367336,None,63,{'estimate': 6804},80,8364,None
150588364,None,39,{'estimate': 6744},80,5168,None
141010367,5555,53,{'estimate': 6921},80,7325,None
206379758,5283,21,{'estimate': 6529},80,7420,None
302429528,None,295,{'estimate': 5967},80,None,None
240727522,4799,90,{'estimate': 6017},80,7738,None
237578577,None,3310,{'estimate': 5978},75,3393,None
165839292,5259,140,{'estimate': 6187},80,7568,None
236322966,5070,457,{'estimate': 5869},80,6065,None
360648679,4790,56,{'estimate': 6322},80,None,None
318371533,4864,119,{'estimate': 6295},80,6786,None
318286721,4427,102,{'estimate': 6140},80,6214,None
104504914,None,282,{'estimate': 6296},80,None,None
1125296112,None,None,{'estimate': 6296},None,None,None
164530809,5482,24,{'estimate': 6684},80,8002,None
129683931,None,59,{'estimate': 6821},80,None,None
198161112,None,418,{'estimate': 5977},80,None,None
189398048,5863,236,{'estimate': 6810},80,8000,None
191458152,4146,57,{'estimate': 7442},80,7770,None
136177710,5337,21,{'estimate': 7839},80,7946,None
106863163,None,22,{'estimate': 7877},80,8332,None
94738847,None,6,{'estimate': 6769},80,8181,None
119535307,None,25,{'estimate': 7875},80,None,None
94296097,None,75,{'estimate': 6850},80,7823,None
277141004,None,90,{'estimate': 7457},80,None,None
137129583,None,3,{'estimate': 6799},80,8584,None
223344914,4737,14,{'estimate': 6395},80,5751,None
114645455,5461,15,{'estimate': 6700},80,7068,None
107081378,None,30,{'estimate': 7371},80,6988,None
136624722,None,1172,{'estimate': 6292},80,6366,None
130503714,None,98,{'estimate': 6153},80,7050,None
135656964,5479,115,{'estimate': 6690},80,7379,None
208796906,None,272,{'estimate': 7275},80,8012,None
230617400,6029,91,{'estimate': 6269},80,8019,None
137895298,None,98,{'estimate': 6286},80,None,None
136421659,5083,25,{'estimate': 6105},80,4947,None
198455581,3957,156,{'estimate': 6591},80,7549,None
103940975,5335,150,{'estimate': 6566},80,8027,None
1101855381,None,69,{'estimate': 6113},80,None,None
164530809,5482,24,{'estimate': 6684},80,8002,None
129683931,None,59,{'estimate': 6821},80,None,None
198161112,None,418,{'estimate': 5977},80,None,None
191458152,4146,57,{'estimate': 7442},80,7770,None
189398048,5863,236,{'estimate': 6810},80,8000,None
185908355,4090,13,{'estimate': 6092},80,3595,None
137193239,None,1,{'estimate': 7371},80,8274,None
143693439,5496,4,{'estimate': 6915},80,7895,None
134276083,None,16,{'estimate': 7278},80,None,None
138543123,None,40,{'estimate': 7239},80,8331,None
241467447,None,None,{'estimate': 2745},80,None,None
948659765,None,2960,{'estimate': 2775},80,None,None
913081877,None,None,{'estimate': 2721},43,None,None
1005626260,None,4466,{'estimate': 2761},80,None,None
1144771878,None,None,{'estimate': 2692},None,None,None
1045494300,None,None,{'estimate': 3151},75,None,None
181339278,None,None,{'estimate': 3151},75,None,None
301477244,4284,4941,{'estimate': 3151},80,None,None
1103355581,None,None,{'estimate': 3151},71,None,None
80599925,3265,None,{'estimate': 3151},80,3248,None
196400041,None,2105,{'estimate': 5515},80,4450,None
1078118200,None,255,{'estimate': 5515},80,None,None
387228584,4189,354,{'estimate': 5515},80,6298,None
242835570,None,104,{'estimate': 5515},80,4631,None
349513074,None,None,{'estimate': 5515},73,None,None
130503714,None,98,{'estimate': 6153},80,7050,None
135656964,5479,115,{'estimate': 6690},80,7379,None
208796906,None,272,{'estimate': 7275},80,8012,None
136624722,None,1172,{'estimate': 6292},80,6366,None
230617400,6029,91,{'estimate': 6269},80,8019,None
131271150,None,None,{'estimate': 3227},64,None,None
1146548664,None,None,{'estimate': 3234},None,None,None
366332869,3404,2088,{'estimate': 3013},80,2588,None
1096978451,None,None,{'estimate': 3101},None,None,None
483850689,None,None,{'estimate': 3256},None,None,None
877800554,None,None,{'estimate': 3719},None,None,None
1264871757,None,None,{'estimate': 3687},None,None,None
1239198638,None,None,{'estimate': 3929},None,None,None
1227192897,None,None,{'estimate': 3731},None,None,None
342337498,None,None,{'estimate': 3786},None,None,None
1220632105,None,None,{'estimate': 2784},None,None,None
1122407405,None,None,{'estimate': 2803},80,None,None
1083977859,None,None,{'estimate': 2871},None,None,None
1216609165,None,None,{'estimate': 2761},None,None,None
1119908658,None,None,{'estimate': 2803},80,None,None
80599925,3265,None,{'estimate': 3151},80,3248,None
301477244,4284,4941,{'estimate': 3151},80,None,None
181339278,None,None,{'estimate': 3151},75,None,None
1103355581,None,None,{'estimate': 3151},71,None,None
1045494300,None,None,{'estimate': 3151},75,None,None
174924847,4372,3171,{'estimate': 4874},80,5400,None
1138814784,None,None,{'estimate': 3728},None,None,None
130433320,None,1476,{'estimate': 4771},80,6185,1653951885
250358373,None,1466,{'estimate': 3866},80,4046,None
113923026,3967,None,{'estimate': 4511},73,4587,None
1096978451,None,None,{'estimate': 3101},None,None,None
1146548664,None,None,{'estimate': 3234},None,None,None
131271150,None,None,{'estimate': 3227},64,None,None
366332869,3404,2088,{'estimate': 3013},80,2588,None
483850689,None,None,{'estimate': 3256},None,None,None
91654584,None,1192,{'estimate': 5992},80,None,None
92620439,5298,253,{'estimate': 5791},80,5840,None
308570784,5878,None,{'estimate': 5988},80,None,None
130271765,5010,78,{'estimate': 6017},80,5911,None
176616331,None,94,{'estimate': 6154},80,6243,None
128367019,5486,109,{'estimate': 6480},80,7186,None
331999484,5166,61,{'estimate': 6634},80,8576,None
173480523,6520,106,{'estimate': 6237},80,6367,None
343797829,4606,113,{'estimate': 6556},80,5739,None
122255316,5369,249,{'estimate': 6578},80,7418,None
1171243748,None,299,{'estimate': 5973},80,None,None
85312703,5325,612,{'estimate': 5923},80,6398,None
182177187,4688,410,{'estimate': 5723},80,5974,None
86850560,5004,102,{'estimate': 6111},80,5801,None
197574429,None,71,{'estimate': 6111},80,6555,None
124659668,5784,86,{'estimate': 5288},80,3722,None
123953528,4732,99,{'estimate': 6055},80,7121,None
121591254,None,223,{'estimate': 6190},80,None,None
173971950,5586,13,{'estimate': 5984},80,6844,None
185001854,4991,41,{'estimate': 5819},80,6038,None
96133582,5099,1504,{'estimate': 5385},80,7134,None
1262476813,None,None,{'estimate': 5121},None,None,None
96865340,None,1462,{'estimate': 5286},80,None,None
147858311,6120,498,{'estimate': 5601},80,6507,None
190650205,4309,544,{'estimate': 5162},80,3785,None
346174811,None,2654,{'estimate': 5053},80,None,None
1004229172,None,565,{'estimate': 5703},80,None,None
377254759,None,801,{'estimate': 5239},80,None,None
386487381,None,3309,{'estimate': 4391},80,None,None
154259887,None,188,{'estimate': 4831},80,3213,None
250358373,None,1466,{'estimate': 3866},80,4046,None
1202292236,None,None,{'estimate': 3727},None,None,None
1138814784,None,None,{'estimate': 3728},None,None,None
1227192897,None,None,{'estimate': 3731},None,None,None
113923026,3967,None,{'estimate': 4511},73,4587,None
483850689,None,None,{'estimate': 3256},None,None,None
1264871757,None,None,{'estimate': 3687},None,None,None
877800554,None,None,{'estimate': 3719},None,None,None
1239198638,None,None,{'estimate': 3929},None,None,None
342337498,None,None,{'estimate': 3786},None,None,None
393220273,None,1380,{'estimate': 5156},80,None,1652108888
1102613219,None,372,{'estimate': 5502},80,None,1653499861
1151730992,None,617,{'estimate': 5206},80,None,None
1158187287,None,457,{'estimate': 5425},80,None,None
920339450,None,None,{'estimate': 4987},None,None,None
141010367,5555,53,{'estimate': 6921},80,7325,None
206379758,5283,21,{'estimate': 6529},80,7420,None
262367336,None,63,{'estimate': 6804},80,8364,None
136178375,5309,34,{'estimate': 6687},80,7015,None
150588364,None,39,{'estimate': 6744},80,5168,None
193851835,2401,543,{'estimate': 4767},80,3162,None
164261200,None,None,{'estimate': 4103},None,None,None
357110030,3245,None,{'estimate': 3848},73,None,None
422748003,None,243,{'estimate': 5793},80,None,None
132407240,None,420,{'estimate': 4710},80,None,None
249687965,None,1242,{'estimate': 5363},80,None,None
116837520,4923,72,{'estimate': 5564},80,5258,None
175538589,None,329,{'estimate': 5702},80,None,None
320207650,None,224,{'estimate': 4785},80,4087,None
102123589,4956,1128,{'estimate': 5203},80,5831,None
260408033,5078,67,{'estimate': 6466},80,7209,None
126397214,5898,122,{'estimate': 6491},80,6395,None
113152484,None,11,{'estimate': 6488},80,6404,None
169416589,6027,183,{'estimate': 6399},80,6548,None
110142194,5669,54,{'estimate': 6632},80,8889,None
163982885,None,472,{'estimate': 5628},80,None,None
179026475,None,238,{'estimate': 5817},80,None,None
316981346,5664,242,{'estimate': 5652},80,6167,None
119870685,None,343,{'estimate': 5564},80,None,None
1108577301,None,None,{'estimate': 6140},None,None,None
197012196,None,None,{'estimate': 4139},44,3316,None
343835335,None,627,{'estimate': 5079},80,None,None
129938566,None,1268,{'estimate': 4108},80,2978,None
163362234,None,2807,{'estimate': 4503},80,None,None
312585633,None,3188,{'estimate': 4717},80,None,None
394109848,None,131,{'estimate': 5218},80,None,None
134659079,5273,175,{'estimate': 5119},80,None,None
129886722,5209,927,{'estimate': 5211},80,5908,None
116837520,4923,72,{'estimate': 5564},80,5258,None
320207650,None,224,{'estimate': 4785},80,4087,None
180012313,None,413,{'estimate': 5842},80,5958,None
367374144,None,None,{'estimate': 5528},None,None,None
182169219,None,None,{'estimate': 5235},None,None,None
126323933,5011,481,{'estimate': 5786},80,6720,None
1135989633,None,1532,{'estimate': 4621},80,None,None
119870685,None,343,{'estimate': 5564},80,None,None
1108577301,None,None,{'estimate': 6140},None,None,None
316981346,5664,242,{'estimate': 5652},80,6167,None
163982885,None,472,{'estimate': 5628},80,None,None
179026475,None,238,{'estimate': 5817},80,None,None
101460882,None,72,{'estimate': 6649},80,None,None
99573176,5427,221,{'estimate': 6090},80,6044,None
104758571,5880,60,{'estimate': 6145},80,6275,None
184138153,5681,75,{'estimate': 6146},80,5862,None
101325470,6843,113,{'estimate': 6312},80,7189,None
218367241,3691,65,{'estimate': 6202},80,4700,None
169756712,4572,238,{'estimate': 6265},80,7172,None
145331311,None,91,{'estimate': 6202},80,5279,None
136737280,5313,98,{'estimate': 6202},80,6775,None
110759067,6149,243,{'estimate': 6202},80,7243,None
127077041,4241,126,{'estimate': 6890},80,5306,None
104512126,5217,11,{'estimate': 6975},80,7547,None
146711951,5254,25,{'estimate': 6856},80,9329,None
100616105,5423,76,{'estimate': 6315},80,6810,None
355168766,None,10,{'estimate': 6360},80,6071,None
184950344,None,26,{'estimate': 6986},80,6393,None
94281932,5200,12,{'estimate': 6749},80,8263,None
136829091,5664,85,{'estimate': 6099},80,6212,None
121404228,None,169,{'estimate': 6987},80,None,None
152545459,None,22,{'estimate': 6480},80,None,None
323792491,None,169,{'estimate': 6047},80,None,None
351218845,None,380,{'estimate': 5647},80,None,None
173378701,None,110,{'estimate': 6170},80,None,None
130271765,5010,78,{'estimate': 6017},80,5911,None
139985766,5516,172,{'estimate': 6377},80,7747,None
218367241,3691,65,{'estimate': 6202},80,4700,None
169756712,4572,238,{'estimate': 6265},80,7172,None
145331311,None,91,{'estimate': 6202},80,5279,None
